>>> bench-local

*** neotest: node
date:	Mon, 05 Mar 2018 14:03:41 +0300
xnode:	neotest@rio.kirr.nexedi.com (2401:5180:0:2a::1 192.168.0.6)
uname:	Linux rio 4.15.0-1-amd64 #1 SMP Debian 4.15.4-1 (2018-02-18) x86_64 GNU/Linux
cpu:	Intel(R) Core(TM) i7-3770S CPU @ 3.10GHz
cpu/[0-7]/freq: intel_pstate/performance [3.10GHz - 3.10GHz]
cpu/[0-7]/idle: intel_idle/menu: POLL(0μs) C1(1μs) C1E(10μs) C3(59μs) C6(80μs)
WARNING: cpu: C-state exit-latency is max 80μs - up to that can add to networked and IPC request-reply latency
disk/sda: Samsung SSD 840   rev BB0Q 931.5G
nic/eth0: Realtek Semiconductor Co., Ltd. RTL8111/8168/8411 PCI Express Gigabit Ethernet Controller rev 06
nic/eth0/features: rx !tx !sg !tso !ufo !gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/eth0/coalesce: rxc: 200μs/4f/0μs-irq/0f-irq,  txc: 200μs/4f/0μs-irq/0f-irq
nic/eth0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/eth0: TSO not enabled - TCP latency with packets > MSS will be poor
WARNING: nic/eth0: RX coalesce latency is max 200μs - that will add to networked request-reply latency
nic/eth1: Realtek Semiconductor Co., Ltd. RTL8111/8168/8411 PCI Express Gigabit Ethernet Controller rev 06
nic/eth1/features: rx !tx !sg !tso !ufo !gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/eth1/coalesce: rxc: 0μs/1f/0μs-irq/0f-irq,  txc: 0μs/1f/0μs-irq/0f-irq
nic/eth1/status:   down, speed=?, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/eth1: TSO not enabled - TCP latency with packets > MSS will be poor
sw/python:          Python 2.7.14+
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.29-MariaDB-6 for debian-linux-gnu on x86_64 (Debian buildd-unstable)
sw/neo:             v1.8-1588-g916782b6
sw/zodb:            5.3.0
sw/zeo:             5.1.1
sw/mysqlclient:     1.3.12
sw/wendelin.core:   0.11

*** cpu:

node:	rio
cluster:
Benchmarkpystone 1 144446 pystone/s	# POLL·0 C1·2 C1E·7 C3·3 C6·154
Benchmarkpystone 1 147504 pystone/s	# POLL·0 C1·4 C1E·4 C3·10 C6·147
Benchmarkpystone 1 146969 pystone/s	# POLL·0 C1·12 C1E·4 C3·5 C6·142
Benchmarkpystone 1 145466 pystone/s	# POLL·0 C1·19 C1E·3 C3·10 C6·166
Benchmarkpystone 1 145452 pystone/s	# POLL·1 C1·2 C1E·2 C3·7 C6·134
Benchmarkneo/py/sql-zwrk.go·1 10000	5354.4 req/s  186.763 latency-µs/object	# POLL·4 C1·69211 C1E·82836 C3·8288 C6·6107

# 2 clients in parallel
Benchmarkneo/py/sql-zwrk.go·2 10000	6188.4 req/s  323.183 latency-µs/object	# POLL·1 C1·55176 C1E·86009 C3·5581 C6·4648
Benchmarkneo/py/sql-zwrk.go·2 10000	6283.9 req/s  318.273 latency-µs/object	# POLL·6 C1·56026 C1E·87812 C3·4189 C6·4440
Benchmarkneo/py/sql-zwrk.go·2 10000	6244.1 req/s  320.300 latency-µs/object	# POLL·3 C1·56847 C1E·87610 C3·5310 C6·4071
Benchmarkneo/py/sql-zwrk.go·2 10000	6273.8 req/s  318.788 latency-µs/object	# POLL·4 C1·56277 C1E·86526 C3·5317 C6·4242
Benchmarkneo/py/sql-zwrk.go·2 10000	6311.0 req/s  316.905 latency-µs/object	# POLL·5 C1·57091 C1E·88084 C3·4887 C6·2843

# 3 clients in parallel
Benchmarkneo/py/sql-zwrk.go·3 10000	5381.0 req/s  557.517 latency-µs/object	# POLL·4 C1·60447 C1E·83663 C3·4851 C6·7872
Benchmarkneo/py/sql-zwrk.go·3 10000	5950.4 req/s  504.170 latency-µs/object	# POLL·5 C1·49811 C1E·85603 C3·7443 C6·3307
Benchmarkneo/py/sql-zwrk.go·3 10000	6150.9 req/s  487.737 latency-µs/object	# POLL·2 C1·55357 C1E·86314 C3·5719 C6·4267
Benchmarkneo/py/sql-zwrk.go·3 10000	6197.1 req/s  484.095 latency-µs/object	# POLL·3 C1·58998 C1E·84975 C3·7425 C6·4235
Benchmarkneo/py/sql-zwrk.go·3 10000	6210.2 req/s  483.079 latency-µs/object	# POLL·2 C1·59113 C1E·84401 C3·3519 C6·8661

# 4 clients in parallel
Benchmarkneo/py/sql-zwrk.go·4 10000	5597.7 req/s  714.584 latency-µs/object	# POLL·3 C1·59805 C1E·86849 C3·6076 C6·3771
Benchmarkneo/py/sql-zwrk.go·4 10000	6090.9 req/s  656.721 latency-µs/object	# POLL·5 C1·56013 C1E·85363 C3·4060 C6·6073
Benchmarkneo/py/sql-zwrk.go·4 10000	6011.5 req/s  665.393 latency-µs/object	# POLL·2 C1·57192 C1E·82577 C3·4359 C6·9218
Benchmarkneo/py/sql-zwrk.go·4 10000	6207.0 req/s  644.436 latency-µs/object	# POLL·5 C1·55464 C1E·87119 C3·4089 C6·5615
Benchmarkneo/py/sql-zwrk.go·4 10000	6105.1 req/s  655.188 latency-µs/object	# POLL·1 C1·59016 C1E·88139 C3·7335 C6·4653

# 8 clients in parallel
Benchmarkneo/py/sql-zwrk.go·8 10000	6218.2 req/s  1286.548 latency-µs/object	# POLL·4 C1·54867 C1E·85957 C3·5314 C6·4394
Benchmarkneo/py/sql-zwrk.go·8 10000	6159.6 req/s  1298.776 latency-µs/object	# POLL·1 C1·60387 C1E·85464 C3·3653 C6·3839
Benchmarkneo/py/sql-zwrk.go·8 10000	5952.8 req/s  1343.904 latency-µs/object	# POLL·5 C1·57736 C1E·84785 C3·4774 C6·6026
Benchmarkneo/py/sql-zwrk.go·8 10000	6197.2 req/s  1290.915 latency-µs/object	# POLL·2 C1·59390 C1E·81834 C3·3485 C6·10924
Benchmarkneo/py/sql-zwrk.go·8 10000	6186.0 req/s  1293.236 latency-µs/object	# POLL·3 C1·57706 C1E·86121 C3·4305 C6·6177

# 12 clients in parallel
Benchmarkneo/py/sql-zwrk.go·12 10000	5842.4 req/s  2053.949 latency-µs/object	# POLL·2 C1·56892 C1E·85337 C3·5095 C6·5993
Benchmarkneo/py/sql-zwrk.go·12 10000	6062.9 req/s  1979.239 latency-µs/object	# POLL·6 C1·60369 C1E·83910 C3·4045 C6·8540
Benchmarkneo/py/sql-zwrk.go·12 10000	6227.4 req/s  1926.955 latency-µs/object	# POLL·3 C1·55834 C1E·85879 C3·5447 C6·4869
Benchmarkneo/py/sql-zwrk.go·12 10000	5644.3 req/s  2126.033 latency-µs/object	# POLL·11 C1·58365 C1E·80894 C3·6317 C6·8184
Benchmarkneo/py/sql-zwrk.go·12 10000	6014.0 req/s  1995.350 latency-µs/object	# POLL·8 C1·60184 C1E·86519 C3·4896 C6·4257

# 16 clients in parallel
Benchmarkneo/py/sql-zwrk.go·16 10000	6009.8 req/s  2662.306 latency-µs/object	# POLL·7 C1·55943 C1E·85150 C3·5654 C6·5975
Benchmarkneo/py/sql-zwrk.go·16 10000	6161.6 req/s  2596.725 latency-µs/object	# POLL·11 C1·60084 C1E·85701 C3·6497 C6·3473
Benchmarkneo/py/sql-zwrk.go·16 10000	6172.4 req/s  2592.176 latency-µs/object	# POLL·7 C1·58219 C1E·85808 C3·6023 C6·3754
Benchmarkneo/py/sql-zwrk.go·16 10000	6057.8 req/s  2641.242 latency-µs/object	# POLL·3 C1·60878 C1E·85255 C3·5786 C6·5598
Benchmarkneo/py/sql-zwrk.go·16 10000	6154.1 req/s  2599.914 latency-µs/object	# POLL·7 C1·59758 C1E·86010 C3·5203 C6·5903
2018-03-05 14:34:39.1948 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/py sql (logging disabled)
2018-03-05 14:34:41 140230272079872 [Note] mysqld (mysqld 10.1.29-MariaDB-6) starting as process 25296 ...
Benchmarkneo/py(!log)/sql-zhash.py 3789 544.8 µs/object	# crc32:a50b90dc  nread=4905351  t=2.065s	# POLL·0 C1·23544 C1E·29143 C3·4812 C6·6423
Benchmarkneo/py(!log)/sql-zhash.py 3789 352.0 µs/object	# crc32:a50b90dc  nread=4905351  t=1.334s	# POLL·1 C1·64520 C1E·5344 C3·5241 C6·8167
Benchmarkneo/py(!log)/sql-zhash.py 3789 325.5 µs/object	# crc32:a50b90dc  nread=4905351  t=1.234s	# POLL·9 C1·42318 C1E·13484 C3·3151 C6·2160
Benchmarkneo/py(!log)/sql-zhash.py 3789 335.7 µs/object	# crc32:a50b90dc  nread=4905351  t=1.272s	# POLL·5 C1·55106 C1E·11916 C3·3925 C6·2588
Benchmarkneo/py(!log)/sql-zhash.py 3789 331.4 µs/object	# crc32:a50b90dc  nread=4905351  t=1.256s	# POLL·2 C1·58992 C1E·7112 C3·3790 C6·3847

Benchmarkneo/py(!log)/sql-zhash.go 3789 183.2 µs/object	# crc32:a50b90dc  nread=4905351  t=694.265625ms	# POLL·2 C1·19082 C1E·23980 C3·1785 C6·789
Benchmarkneo/py(!log)/sql-zhash.go 3789 171.3 µs/object	# crc32:a50b90dc  nread=4905351  t=649.038901ms	# POLL·2 C1·18874 C1E·24240 C3·1331 C6·883
Benchmarkneo/py(!log)/sql-zhash.go 3789 169.7 µs/object	# crc32:a50b90dc  nread=4905351  t=643.170026ms	# POLL·2 C1·18978 C1E·23141 C3·1496 C6·1838
Benchmarkneo/py(!log)/sql-zhash.go 3789 167.7 µs/object	# crc32:a50b90dc  nread=4905351  t=635.691847ms	# POLL·3 C1·19390 C1E·22703 C3·1588 C6·2045
Benchmarkneo/py(!log)/sql-zhash.go 3789 178.2 µs/object	# crc32:a50b90dc  nread=4905351  t=675.389133ms	# POLL·2 C1·19197 C1E·23067 C3·2025 C6·1487
Benchmarkneo/py(!log)/sql-zhash.go+prefetch128 3789 151.3 µs/object	# crc32:a50b90dc  nread=4905351  t=573.250776ms	# POLL·2 C1·16653 C1E·24673 C3·886 C6·1077
Benchmarkneo/py(!log)/sql-zhash.go+prefetch128 3789 150.8 µs/object	# crc32:a50b90dc  nread=4905351  t=571.413586ms	# POLL·2 C1·16300 C1E·25539 C3·556 C6·822
Benchmarkneo/py(!log)/sql-zhash.go+prefetch128 3789 147.7 µs/object	# crc32:a50b90dc  nread=4905351  t=559.915527ms	# POLL·3 C1·16451 C1E·24663 C3·1006 C6·896
Benchmarkneo/py(!log)/sql-zhash.go+prefetch128 3789 147.7 µs/object	# crc32:a50b90dc  nread=4905351  t=559.777051ms	# POLL·3 C1·16435 C1E·24378 C3·978 C6·1148
Benchmarkneo/py(!log)/sql-zhash.go+prefetch128 3789 149.4 µs/object	# crc32:a50b90dc  nread=4905351  t=566.221356ms	# POLL·4 C1·16993 C1E·24657 C3·644 C6·1552

# 1 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·1 10000	5944.2 req/s  168.231 latency-µs/object	# POLL·4 C1·69879 C1E·85239 C3·6700 C6·4251
Benchmarkneo/py(!log)/sql-zwrk.go·1 10000	5744.5 req/s  174.078 latency-µs/object	# POLL·5 C1·68499 C1E·85945 C3·6498 C6·4136
Benchmarkneo/py(!log)/sql-zwrk.go·1 10000	5904.5 req/s  169.362 latency-µs/object	# POLL·2 C1·68780 C1E·81758 C3·5604 C6·9034
Benchmarkneo/py(!log)/sql-zwrk.go·1 10000	5958.8 req/s  167.819 latency-µs/object	# POLL·4 C1·70249 C1E·88738 C3·5082 C6·2807
Benchmarkneo/py(!log)/sql-zwrk.go·1 10000	5975.3 req/s  167.355 latency-µs/object	# POLL·4 C1·70647 C1E·83670 C3·5745 C6·6580

# 2 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·2 10000	6869.3 req/s  291.152 latency-µs/object	# POLL·4 C1·56356 C1E·86285 C3·3212 C6·5101
Benchmarkneo/py(!log)/sql-zwrk.go·2 10000	6783.2 req/s  294.845 latency-µs/object	# POLL·4 C1·56592 C1E·88761 C3·4271 C6·2073
Benchmarkneo/py(!log)/sql-zwrk.go·2 10000	7045.8 req/s  283.858 latency-µs/object	# POLL·1 C1·58632 C1E·87308 C3·3917 C6·3893
Benchmarkneo/py(!log)/sql-zwrk.go·2 10000	6658.1 req/s  300.388 latency-µs/object	# POLL·3 C1·57257 C1E·87074 C3·4582 C6·3416
Benchmarkneo/py(!log)/sql-zwrk.go·2 10000	6944.3 req/s  288.005 latency-µs/object	# POLL·2 C1·57093 C1E·87081 C3·4886 C6·3548

# 3 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·3 10000	6642.7 req/s  451.620 latency-µs/object	# POLL·5 C1·56754 C1E·87801 C3·3973 C6·2212
Benchmarkneo/py(!log)/sql-zwrk.go·3 10000	6825.7 req/s  439.514 latency-µs/object	# POLL·2 C1·59675 C1E·87146 C3·3338 C6·4720
Benchmarkneo/py(!log)/sql-zwrk.go·3 10000	6989.9 req/s  429.192 latency-µs/object	# POLL·4 C1·57162 C1E·87846 C3·4188 C6·3463
Benchmarkneo/py(!log)/sql-zwrk.go·3 10000	7083.6 req/s  423.513 latency-µs/object	# POLL·7 C1·57698 C1E·87531 C3·4064 C6·3499
Benchmarkneo/py(!log)/sql-zwrk.go·3 10000	7018.3 req/s  427.453 latency-µs/object	# POLL·1 C1·55197 C1E·86950 C3·4472 C6·3267

# 4 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·4 10000	6706.9 req/s  596.397 latency-µs/object	# POLL·4 C1·56077 C1E·88324 C3·4269 C6·2262
Benchmarkneo/py(!log)/sql-zwrk.go·4 10000	6914.5 req/s  578.497 latency-µs/object	# POLL·1 C1·60200 C1E·87749 C3·3512 C6·3460
Benchmarkneo/py(!log)/sql-zwrk.go·4 10000	6999.2 req/s  571.495 latency-µs/object	# POLL·8 C1·58161 C1E·84760 C3·3085 C6·6797
Benchmarkneo/py(!log)/sql-zwrk.go·4 10000	6776.8 req/s  590.245 latency-µs/object	# POLL·2 C1·55944 C1E·87083 C3·4251 C6·3445
Benchmarkneo/py(!log)/sql-zwrk.go·4 10000	6823.1 req/s  586.244 latency-µs/object	# POLL·3 C1·57837 C1E·84057 C3·1281 C6·9451

# 8 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·8 10000	6882.0 req/s  1162.457 latency-µs/object	# POLL·6 C1·58923 C1E·86503 C3·3236 C6·4948
Benchmarkneo/py(!log)/sql-zwrk.go·8 10000	7044.5 req/s  1135.643 latency-µs/object	# POLL·5 C1·55548 C1E·87626 C3·4757 C6·1805
Benchmarkneo/py(!log)/sql-zwrk.go·8 10000	7008.0 req/s  1141.560 latency-µs/object	# POLL·4 C1·58497 C1E·88911 C3·4152 C6·1522
Benchmarkneo/py(!log)/sql-zwrk.go·8 10000	6952.1 req/s  1150.725 latency-µs/object	# POLL·3 C1·55791 C1E·86471 C3·3766 C6·3629
Benchmarkneo/py(!log)/sql-zwrk.go·8 10000	7004.4 req/s  1142.139 latency-µs/object	# POLL·6 C1·56935 C1E·88694 C3·3489 C6·1571

# 12 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·12 10000	6399.8 req/s  1875.048 latency-µs/object	# POLL·3 C1·62840 C1E·86175 C3·4150 C6·3764
Benchmarkneo/py(!log)/sql-zwrk.go·12 10000	7020.9 req/s  1709.177 latency-µs/object	# POLL·5 C1·56115 C1E·87073 C3·3558 C6·3767
Benchmarkneo/py(!log)/sql-zwrk.go·12 10000	6960.4 req/s  1724.044 latency-µs/object	# POLL·1 C1·56709 C1E·85352 C3·4440 C6·4864
Benchmarkneo/py(!log)/sql-zwrk.go·12 10000	6879.6 req/s  1744.283 latency-µs/object	# POLL·9 C1·61257 C1E·87204 C3·3047 C6·4292
Benchmarkneo/py(!log)/sql-zwrk.go·12 10000	6945.6 req/s  1727.703 latency-µs/object	# POLL·7 C1·58647 C1E·87032 C3·3781 C6·4113

# 16 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·16 10000	7082.1 req/s  2259.206 latency-µs/object	# POLL·0 C1·58716 C1E·90103 C3·2455 C6·1687
Benchmarkneo/py(!log)/sql-zwrk.go·16 10000	6874.6 req/s  2327.399 latency-µs/object	# POLL·5 C1·57177 C1E·85937 C3·4607 C6·3935
Benchmarkneo/py(!log)/sql-zwrk.go·16 10000	6979.5 req/s  2292.441 latency-µs/object	# POLL·7 C1·59294 C1E·86961 C3·3217 C6·4468
Benchmarkneo/py(!log)/sql-zwrk.go·16 10000	7039.1 req/s  2273.010 latency-µs/object	# POLL·5 C1·57858 C1E·87674 C3·2826 C6·3397
Benchmarkneo/py(!log)/sql-zwrk.go·16 10000	6620.6 req/s  2416.702 latency-µs/object	# POLL·3 C1·62586 C1E·85758 C3·3798 C6·4180
2018-03-05 14:36:31.1476 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go fs1
unexpected packet: Retry Later in PrimaryBootstrapHandler
Connection to None lost
Benchmarkneo/go/fs1-zhash.py 3789 219.4 µs/object	# crc32:a50b90dc  nread=4905351  t=0.832s
# POLL·0 C1·48030 C1E·15156 C3·3036 C6·6483
Benchmarkneo/go/fs1-zhash.py 3789 219.6 µs/object	# crc32:a50b90dc  nread=4905351  t=0.832s	# POLL·2 C1·47068 C1E·16102 C3·4426 C6·2930
Benchmarkneo/go/fs1-zhash.py 3789 216.6 µs/object	# crc32:a50b90dc  nread=4905351  t=0.821s	# POLL·1 C1·48770 C1E·13030 C3·2446 C6·7382
Benchmarkneo/go/fs1-zhash.py 3789 272.0 µs/object	# crc32:a50b90dc  nread=4905351  t=1.031s	# POLL·1 C1·44365 C1E·10804 C3·5726 C6·7822
Benchmarkneo/go/fs1-zhash.py 3789 214.4 µs/object	# crc32:a50b90dc  nread=4905351  t=0.812s	# POLL·1 C1·45396 C1E·14876 C3·3362 C6·5524

Benchmarkneo/go/fs1-zhash.go 3789 50.1 µs/object	# crc32:a50b90dc  nread=4905351  t=189.977118ms	# POLL·3 C1·9267 C1E·15275 C3·622 C6·160
Benchmarkneo/go/fs1-zhash.go 3789 50.4 µs/object	# crc32:a50b90dc  nread=4905351  t=190.870225ms	# POLL·4 C1·9357 C1E·15278 C3·99 C6·440
Benchmarkneo/go/fs1-zhash.go 3789 49.7 µs/object	# crc32:a50b90dc  nread=4905351  t=188.229988ms	# POLL·5 C1·9494 C1E·14304 C3·255 C6·850
Benchmarkneo/go/fs1-zhash.go 3789 50.0 µs/object	# crc32:a50b90dc  nread=4905351  t=189.328478ms	# POLL·3 C1·9588 C1E·14419 C3·94 C6·921
Benchmarkneo/go/fs1-zhash.go 3789 49.4 µs/object	# crc32:a50b90dc  nread=4905351  t=187.090398ms	# POLL·3 C1·9163 C1E·14775 C3·109 C6·698
Benchmarkneo/go/fs1-zhash.go+prefetch128 3789 19.0 µs/object	# crc32:a50b90dc  nread=4905351  t=71.897074ms	# POLL·33 C1·7087 C1E·2184 C3·50 C6·95
Benchmarkneo/go/fs1-zhash.go+prefetch128 3789 18.9 µs/object	# crc32:a50b90dc  nread=4905351  t=71.795867ms	# POLL·43 C1·7131 C1E·2386 C3·31 C6·124
Benchmarkneo/go/fs1-zhash.go+prefetch128 3789 19.2 µs/object	# crc32:a50b90dc  nread=4905351  t=72.734434ms	# POLL·29 C1·6096 C1E·2366 C3·37 C6·159
Benchmarkneo/go/fs1-zhash.go+prefetch128 3789 18.9 µs/object	# crc32:a50b90dc  nread=4905351  t=71.579061ms	# POLL·20 C1·6057 C1E·2344 C3·64 C6·116
Benchmarkneo/go/fs1-zhash.go+prefetch128 3789 18.9 µs/object	# crc32:a50b90dc  nread=4905351  t=71.78036ms	# POLL·32 C1·6434 C1E·2231 C3·46 C6·113

# 1 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·1 30000	21897.6 req/s  45.667 latency-µs/object	# POLL·10 C1·104911 C1E·153504 C3·2410 C6·7462
Benchmarkneo/go/fs1-zwrk.go·1 30000	21812.5 req/s  45.845 latency-µs/object	# POLL·10 C1·107080 C1E·155319 C3·2765 C6·4938
Benchmarkneo/go/fs1-zwrk.go·1 30000	21875.6 req/s  45.713 latency-µs/object	# POLL·10 C1·105141 C1E·154155 C3·1831 C6·7882
Benchmarkneo/go/fs1-zwrk.go·1 30000	21779.9 req/s  45.914 latency-µs/object	# POLL·11 C1·105979 C1E·153847 C3·2064 C6·7044
Benchmarkneo/go/fs1-zwrk.go·1 30000	21854.2 req/s  45.758 latency-µs/object	# POLL·8 C1·107846 C1E·151792 C3·3058 C6·6509

# 2 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·2 50000	39582.8 req/s  50.527 latency-µs/object	# POLL·45 C1·82020 C1E·100541 C3·1473 C6·3420
Benchmarkneo/go/fs1-zwrk.go·2 50000	39623.3 req/s  50.475 latency-µs/object	# POLL·48 C1·82439 C1E·100379 C3·1039 C6·4318
Benchmarkneo/go/fs1-zwrk.go·2 50000	39266.9 req/s  50.933 latency-µs/object	# POLL·55 C1·83007 C1E·102550 C3·1617 C6·3092
Benchmarkneo/go/fs1-zwrk.go·2 50000	39377.2 req/s  50.791 latency-µs/object	# POLL·59 C1·82543 C1E·102909 C3·1459 C6·3873
Benchmarkneo/go/fs1-zwrk.go·2 50000	39278.6 req/s  50.918 latency-µs/object	# POLL·54 C1·82281 C1E·102279 C3·1736 C6·3144

# 3 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·3 100000	51629.9 req/s  58.106 latency-µs/object	# POLL·268 C1·145213 C1E·130059 C3·444 C6·1819
Benchmarkneo/go/fs1-zwrk.go·3 100000	51577.1 req/s  58.165 latency-µs/object	# POLL·270 C1·146765 C1E·130041 C3·509 C6·1571
Benchmarkneo/go/fs1-zwrk.go·3 100000	51577.7 req/s  58.165 latency-µs/object	# POLL·277 C1·148016 C1E·130139 C3·578 C6·1154
Benchmarkneo/go/fs1-zwrk.go·3 100000	51794.3 req/s  57.921 latency-µs/object	# POLL·276 C1·144033 C1E·130617 C3·314 C6·1946
Benchmarkneo/go/fs1-zwrk.go·3 100000	51565.5 req/s  58.178 latency-µs/object	# POLL·292 C1·145041 C1E·131401 C3·402 C6·1838

# 4 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·4 100000	63105.8 req/s  63.386 latency-µs/object	# POLL·651 C1·163385 C1E·62473 C3·134 C6·618
Benchmarkneo/go/fs1-zwrk.go·4 100000	62837.3 req/s  63.656 latency-µs/object	# POLL·655 C1·162689 C1E·63122 C3·257 C6·648
Benchmarkneo/go/fs1-zwrk.go·4 100000	62796.6 req/s  63.698 latency-µs/object	# POLL·694 C1·164097 C1E·63372 C3·241 C6·641
Benchmarkneo/go/fs1-zwrk.go·4 100000	62984.2 req/s  63.508 latency-µs/object	# POLL·670 C1·163199 C1E·63944 C3·211 C6·566
Benchmarkneo/go/fs1-zwrk.go·4 100000	62813.3 req/s  63.681 latency-µs/object	# POLL·685 C1·162847 C1E·64395 C3·228 C6·641

# 8 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·8 100000	79927.8 req/s  100.090 latency-µs/object	# POLL·439 C1·69351 C1E·19341 C3·425 C6·706
Benchmarkneo/go/fs1-zwrk.go·8 100000	79433.1 req/s  100.714 latency-µs/object	# POLL·355 C1·68925 C1E·19474 C3·201 C6·682
Benchmarkneo/go/fs1-zwrk.go·8 100000	80127.6 req/s  99.841 latency-µs/object	# POLL·417 C1·69257 C1E·19173 C3·484 C6·909
Benchmarkneo/go/fs1-zwrk.go·8 100000	81550.7 req/s  98.098 latency-µs/object	# POLL·406 C1·68653 C1E·19671 C3·132 C6·909
Benchmarkneo/go/fs1-zwrk.go·8 100000	80650.0 req/s  99.194 latency-µs/object	# POLL·375 C1·68924 C1E·19003 C3·182 C6·1005

# 12 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·12 100000	78438.0 req/s  152.987 latency-µs/object	# POLL·203 C1·40050 C1E·18888 C3·137 C6·980
Benchmarkneo/go/fs1-zwrk.go·12 100000	80850.3 req/s  148.423 latency-µs/object	# POLL·207 C1·40007 C1E·19133 C3·243 C6·939
Benchmarkneo/go/fs1-zwrk.go·12 100000	78538.0 req/s  152.792 latency-µs/object	# POLL·228 C1·40384 C1E·20258 C3·208 C6·928
Benchmarkneo/go/fs1-zwrk.go·12 100000	81457.8 req/s  147.316 latency-µs/object	# POLL·182 C1·38437 C1E·19121 C3·186 C6·1118
Benchmarkneo/go/fs1-zwrk.go·12 100000	79427.9 req/s  151.080 latency-µs/object	# POLL·217 C1·40938 C1E·19593 C3·184 C6·675

# 16 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·16 100000	75348.2 req/s  212.347 latency-µs/object	# POLL·164 C1·33488 C1E·19880 C3·158 C6·934
Benchmarkneo/go/fs1-zwrk.go·16 100000	77898.0 req/s  205.397 latency-µs/object	# POLL·149 C1·31857 C1E·18980 C3·264 C6·1184
Benchmarkneo/go/fs1-zwrk.go·16 100000	80126.9 req/s  199.683 latency-µs/object	# POLL·145 C1·31562 C1E·19428 C3·283 C6·998
Benchmarkneo/go/fs1-zwrk.go·16 100000	77354.2 req/s  206.841 latency-µs/object	# POLL·173 C1·32020 C1E·19564 C3·456 C6·1061
Benchmarkneo/go/fs1-zwrk.go·16 100000	79855.5 req/s  200.362 latency-µs/object	# POLL·143 C1·31209 C1E·19361 C3·219 C6·505
2018/03/05 14:38:04 accept tcp 192.168.0.6:5554: use of closed network connection
2018-03-05 14:38:04.6379 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go fs1 (sha1 disabled on: storage, client)
# NEO/go (Sgo): skipping SHA1 computations
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 3789 41.1 µs/object	# crc32:a50b90dc  nread=4905351  t=155.58911ms
# POLL·4 C1·12668 C1E·9534 C3·69 C6·689
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 3789 41.0 µs/object	# crc32:a50b90dc  nread=4905351  t=155.536061ms
# POLL·8 C1·12600 C1E·10050 C3·58 C6·229
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 3789 39.3 µs/object	# crc32:a50b90dc  nread=4905351  t=148.874277ms
# POLL·6 C1·13132 C1E·6826 C3·58 C6·267
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 3789 40.3 µs/object	# crc32:a50b90dc  nread=4905351  t=152.77831ms
# POLL·4 C1·12962 C1E·9431 C3·52 C6·262
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 3789 40.3 µs/object	# crc32:a50b90dc  nread=4905351  t=152.836977ms
# POLL·2 C1·12580 C1E·9633 C3·89 C6·165
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 3789 17.0 µs/object	# crc32:a50b90dc  nread=4905351  t=64.31831ms
# POLL·33 C1·8136 C1E·1663 C3·27 C6·118
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 3789 15.8 µs/object	# crc32:a50b90dc  nread=4905351  t=59.737223ms
# POLL·33 C1·7906 C1E·1296 C3·47 C6·117
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 3789 16.1 µs/object	# crc32:a50b90dc  nread=4905351  t=60.871398ms
